'FP1-*SD', 'FP2-*SD', 'F3-*SD', 'F4-*SD', 'C3-*SD', 'C4-*SD', 'P3-*SD', 'P4-*SD', 'O1-*SD', 'O2-*SD', 'F7-*SD', 'F8-*SD', 'T7-*SD', 'T8-*SD', 'P7-*SD', 'P8-*SD', 'FZ-*SD', 'CZ-*SD', 'PZ-*SD'
0.432209,-0.741593,-0.305461,0.181331,3.23897,1.30962,4.08209,2.23426,-5.53511,-2.49766,-0.0936732,-0.276544,0.247232,-0.278325,-2.80002,1.03152,-0.576562,0.260673,1.65255
1.51801,-1.32657,-0.690772,2.17,2.94996,1.63346,4.0464,2.57016,-5.915,-2.38165,0.0593479,-0.399545,0.200918,-0.390013,-3.25479,0.764334,-0.660533,0.536096,1.8481
2.05896,-1.89666,0.236873,2.14177,2.1104,1.86252,3.70876,2.90152,-6.20288,-2.5483,0.619785,0.0600495,0.0663852,-0.161194,-3.7011,0.256927,-0.0109366,0.702413,2.23685
2.57681,-1.88071,1.10713,2.17887,1.5027,1.82069,3.18039,3.10806,-6.41303,-2.55456,0.748826,0.475162,-0.0929957,0.107093,-4.10158,-0.665893,0.979186,1.10996,2.54724
3.49171,-2.30183,1.19982,3.13045,0.734456,1.88064,3.1585,3.23726,-6.43025,-2.76572,0.325388,-0.167845,-0.170496,0.245977,-3.95202,-1.12897,1.79561,1.63477,2.99565
3.8541,-2.81825,1.48016,2.625,-0.196811,2.3282,3.01547,3.39263,-6.3818,-2.94311,0.392109,-0.886983,-0.075346,0.225585,-3.98786,-1.69404,2.14769,1.89172,3.69022
3.97405,-3.11618,1.1325,2.6996,-0.911212,2.50582,2.94674,3.92768,-6.46535,-2.83372,0.855831,-0.88155,-0.120484,-0.269111,-4.72626,-1.94308,2.05272,2.17366,4.15375
3.96505,-2.69878,0.859545,3.31408,-1.41073,2.13644,2.43443,4.01744,-6.34861,-2.96193,1.00698,-0.985289,-0.00712046,-0.101513,-4.90127,-2.34584,2.36903,2.1507,4.76021
3.44882,-1.75482,1.00786,2.77542,-1.8871,2.07985,2.1323,3.66975,-6.26642,-2.79181,0.927286,-1.12215,0.404992,0.863428,-5.66763,-2.4073,2.55061,1.80491,5.01274
3.81937,-1.78338,1.22905,3.39627,-1.92324,1.44999,1.83122,3.725,-6.01763,-2.46297,1.03749,-1.51587,0.345962,1.21014,-6.07536,-2.3607,2.78754,1.5737,4.83765
3.58164,-2.07536,1.37614,2.0202,-1.69524,1.79003,1.46114,3.52177,-5.76432,-2.2793,1.38937,-1.26785,0.330883,1.53382,-6.17183,-2.39475,3.03366,1.60443,4.60514
2.73216,-2.19241,1.93333,0.383357,-1.07024,1.59285,1.77157,3.14548,-5.59441,-2.16496,1.37409,-0.289534,0.316338,1.76347,-6.33228,-2.39379,3.44646,1.87064,3.78319
3.05361,-2.04803,2.41327,1.03468,-0.202566,1.52462,2.46935,2.93627,-5.60522,-2.32382,0.695541,0.037428,0.244454,1.74205,-6.15886,-2.57203,2.87407,1.94077,3.2397
3.50748,-1.99211,2.46405,1.88854,0.265536,1.11045,3.08324,2.67221,-5.69531,-2.40361,0.151509,-0.377973,0.034596,1.64174,-6.40657,-2.73535,3.21487,2.10012,3.27423
3.848,-1.5282,2.10723,2.71264,-0.0896992,1.18934,3.12254,2.49615,-5.75469,-2.34248,0.429168,-0.57099,-0.0287153,1.31433,-7.04179,-2.82516,3.13679,2.29908,3.6149
3.5685,-1.6344,1.66309,2.41946,-0.660195,1.31708,2.84014,2.70714,-5.79217,-2.10324,0.869293,-0.0139034,0.134186,0.768205,-7.53969,-3.07129,2.65068,2.64334,3.73802
3.11703,-1.90599,1.39153,1.16333,-1.13075,1.42733,2.81525,2.85684,-5.78923,-1.63057,1.96056,0.319304,0.14876,0.520846,-8.02868,-3.19725,2.54644,2.84873,3.97041
3.03829,-1.47808,1.08077,2.04374,-1.47904,1.40796,2.53872,3.01064,-5.76302,-1.23204,1.8256,0.162292,0.152893,-0.0848019,-8.07627,-3.0609,2.3701,2.79896,4.45199
3.27708,-1.34278,0.477682,2.48076,-1.62332,1.12412,2.52433,2.9317,-5.6489,-0.917339,1.49684,-0.108168,0.145616,-0.483339,-7.95163,-3.13241,2.69949,3.0126,5.19222
3.32484,-1.53417,0.298615,2.32459,-1.61885,1.04738,2.94508,2.68449,-5.45541,-0.586312,0.953468,-0.533489,-0.19833,-0.495052,-7.59197,-3.11289,2.55609,3.43787,5.71817
2.45283,-0.977536,-0.0554152,1.0065,-1.96827,0.841404,3.48857,2.1936,-5.03564,-0.519057,1.00657,-0.606891,-0.405746,0.0544618,-7.64991,-3.62993,2.11893,4.04488,6.24751
2.66265,-0.860773,-0.32414,1.85353,-2.42971,0.303549,3.77613,1.73868,-4.63569,-0.700437,1.01881,-0.0803245,-0.512098,0.570063,-7.33954,-4.35212,1.00294,4.40092,6.67002
2.5871,-1.16346,-0.454397,1.72198,-1.86012,-0.0996465,3.80521,1.49055,-4.30305,-0.995977,0.866708,0.613358,-0.621724,0.76738,-7.09452,-4.06536,0.657728,4.36347,6.7375
3.23463,-2.02432,-0.950712,1.70715,-1.71747,-0.1635,3.87675,0.97333,-4.02832,-1.25856,0.432751,0.973438,-0.615475,1.05233,-6.29064,-3.70138,0.650954,4.16549,6.42768
2.89669,-1.95949,-1.31931,1.36709,-1.18688,-0.243288,3.91151,0.373278,-3.6729,-1.40315,-0.0365494,1.31528,-0.618026,0.751584,-5.64733,-3.42467,0.487975,3.80401,6.09173
2.18037,-1.55331,-1.88546,1.26585,-0.713971,-0.306243,3.52744,-0.118783,-3.3085,-1.2944,-0.277176,1.02382,-0.375875,1.13665,-5.28288,-3.46548,0.213142,3.64783,5.52987
1.23012,-0.93897,-2.09162,0.611878,-0.501038,-0.452814,3.30682,-0.714974,-2.65951,-0.954692,-0.849924,0.98467,-0.134702,1.77208,-4.77213,-3.31416,-0.136894,3.4147,5.04277
0.97925,-0.601099,-1.96596,1.09694,0.139745,-0.813089,3.31991,-0.843467,-2.21573,-0.66632,-0.872266,0.669937,-0.211224,1.74533,-4.23252,-2.8975,-0.481548,2.80637,4.03817
1.23012,-0.867466,-2.2119,1.81955,0.556618,-0.856361,3.443,-0.189786,-1.92666,-0.582417,-0.591664,0.531191,-0.325279,1.25612,-4.20623,-2.73728,0.0587459,2.48892,3.30098
0.575372,0.170985,-3.1737,1.39675,0.862983,-1.07069,3.40929,0.332214,-1.70868,-0.531864,-0.457633,0.162345,-0.337214,0.768451,-4.02762,-2.35709,0.277721,2.6122,2.99073
1.12062,-0.67282,-1.68114,0.973079,0.699423,-0.695301,2.88861,0.821455,-1.24381,0.0538268,-0.746118,0.559087,-0.275435,0.0067391,-3.82132,-2.18988,-0.271991,2.89348,2.12364
0.60065,-0.678161,-0.96315,-0.236682,0.306041,-0.237274,1.88259,1.14381,-1.19805,0.468473,-0.39969,1.4171,-0.178505,-1.01378,-3.21498,-1.95427,-0.744876,2.76844,1.9577
-0.206994,-0.529355,-1.55327,-0.909049,0.0127581,-0.198883,0.594397,1.31094,-0.878885,0.748147,-0.292455,1.90648,-0.0963279,-0.876522,-2.60537,-2.05507,-1.14734,2.76001,1.55236
-0.620994,-0.34725,-1.69034,-1.22144,-0.320841,-0.08629,-0.345331,0.797215,-0.388235,0.732138,-0.144322,2.19581,0.11528,-0.374619,-1.70597,-2.09672,-1.126,2.62087,1.19147
-1.01928,-0.52933,-2.13394,-1.50183,-0.94049,-0.370917,-0.939955,0.449092,-0.0105106,0.885555,0.355767,1.82292,0.275778,0.0497766,-1.04477,-1.7456,-0.577257,2.30267,0.828645
-1.4108,0.0470688,-2.347,-1.49857,-1.0944,-0.837576,-1.05277,0.451421,0.0336225,1.21258,0.490515,1.47828,0.187362,-0.0561326,-0.647289,-1.45988,-0.416552,2.03902,0.888669
-0.926838,-0.72835,-2.30603,-1.09248,-1.27563,-0.753922,-1.18716,0.718765,0.443944,1.63459,0.608397,1.41723,0.115745,0.279488,-0.184086,-1.48781,-0.744412,1.91802,0.474845
-1.33854,-0.657886,-2.38571,-1.93813,-1.0655,0.499601,-1.282,0.952216,0.83518,1.94224,0.818132,0.512217,0.0303146,0.131679,-0.129952,-0.905175,-1.01971,1.41808,-0.118638
-1.79499,-0.845501,-2.41482,-2.98831,-0.981278,0.518543,-1.51096,0.8992,1.16712,2.06612,0.943487,0.493978,-0.0398588,0.92766,0.333369,-0.70507,-1.09807,1.5007,-0.873492
-1.98362,-1.08036,-2.63556,-3.10255,-1.02109,0.441996,-1.62711,0.790841,1.45546,2.19198,1.31013,0.246874,0.107805,1.32274,0.555524,-0.551562,-1.12794,1.75903,-1.58677
-2.5664,-0.851421,-2.90186,-4.47367,-0.571701,0.501827,-1.97564,1.17016,1.51089,2.22023,0.83574,0.789055,0.404181,0.738889,0.905436,-0.270447,-0.921541,2.11283,-2.52587
-2.71219,-0.775327,-2.63457,-4.79365,-0.801082,0.470975,-2.46353,1.4828,1.65229,2.04313,0.495352,0.887755,0.594402,0.448581,1.69254,-0.40654,-0.978883,2.34676,-3.03297
-2.30356,-0.982128,-2.07528,-3.80238,-0.39314,0.0949997,-2.39095,1.16066,1.67023,2.02092,0.179763,0.3704,0.404369,0.546682,2.42163,0.0572125,-1.33268,2.13157,-3.40601
-2.31748,-1.90159,-1.45224,-4.24118,-0.059635,0.138623,-2.23871,0.568576,1.69077,1.95747,0.379006,-0.152467,0.208186,0.631083,3.10828,0.361131,-0.904515,2.07543,-3.43511
-2.66275,-2.28337,-1.06418,-4.86427,0.58077,-0.132335,-2.31339,-0.0474116,1.63719,1.80482,0.303045,0.256347,0.304216,0.731973,3.46861,0.309693,-0.119821,2.2063,-3.48762
-2.68081,-2.32752,-1.38742,-3.8466,1.55364,-0.574819,-2.28761,-0.858084,1.56513,1.79413,0.3863,0.0956875,0.376762,0.664795,3.57793,0.556758,-0.39419,1.9405,-3.70213
-3.37946,-2.05513,-1.47736,-4.96623,1.99712,-0.928494,-2.048,-1.60201,1.44539,1.93098,0.538041,0.293035,0.612269,1.0833,3.53217,0.741739,-0.620171,1.84697,-3.48259
-3.21964,-2.13645,-1.61033,-4.19726,2.05954,-1.62499,-1.84319,-2.30632,1.55401,2.30772,0.217718,0.40756,0.811952,0.690251,3.50621,0.661509,-0.825136,1.84168,-3.20226
-3.45183,-1.90232,-1.38459,-4.32428,1.81969,-2.16788,-1.6598,-3.27604,1.69087,2.52512,-0.00517231,0.458786,0.967862,-0.238233,3.31006,0.503992,-0.183473,1.9793,-2.85597
-3.68693,-1.97184,-1.08951,-5.23016,2.18342,-2.6186,-1.3146,-3.69801,2.20123,2.59012,0.12548,0.290227,0.665594,-0.20827,2.97992,-0.0192682,0.359373,1.9509,-2.73811
-3.27953,-2.29637,-0.546024,-4.76604,2.2182,-2.93795,-0.490714,-3.49591,2.67431,2.74489,-0.111614,-0.153044,0.384534,-0.196757,3.06654,-0.562651,0.548704,1.79266,-2.63207
-3.00959,-1.66236,-0.111902,-4.25555,2.32751,-2.63891,0.316598,-3.15527,3.18001,2.96997,-0.145167,-0.128822,0.108468,-0.680812,3.3645,-1.11882,0.550142,1.49963,-2.64827
-3.14408,-1.59767,0.270535,-4.20179,1.81346,-2.43083,0.117865,-3.39126,3.72964,3.20897,-0.0185319,-0.498428,-0.183686,-0.684114,4.10823,-1.35008,1.13154,1.45975,-2.60173
-3.42795,-1.58032,-0.213341,-4.31664,1.44958,-2.87945,-0.445361,-3.7802,4.40552,3.2941,-0.1024,-0.592851,-0.180928,-0.424572,4.74478,-1.65671,1.72426,1.68612,-2.59536
-3.73307,-1.8024,-0.864667,-5.34103,0.788326,-2.91639,-1.22032,-4.22059,5.44813,3.09226,0.195196,-0.166926,-0.0855205,0.0193224,5.02072,-2.05587,1.91336,1.67736,-2.76261
-5.92252,-1.11146,-1.52626,-9.05327,-0.0216145,-2.61872,-2.27962,-4.52894,6.1003,2.76705,0.254572,1.23624,0.20953,0.460473,5.54709,-1.7637,1.97525,1.64338,-2.73919
-6.1905,-0.493229,-3.84252,-6.35499,-0.44657,-3.50283,-3.6538,-4.76748,6.59923,2.61504,0.490233,1.47489,0.673336,0.869898,5.902,-1.83695,0.763318,1.14765,-2.48238
-5.4092,-0.624394,-2.88125,-5.54968,-0.75457,-3.59027,-4.35009,-4.57359,7.08456,2.54727,0.53671,0.823879,0.735381,1.53538,6.31362,-1.60524,-0.136801,0.64526,-2.85088
-5.30026,-0.193925,-2.82337,-5.44793,-1.24796,-3.53993,-4.8219,-4.57773,7.32432,2.47023,0.142116,0.916911,1.155,1.86141,6.81508,-1.02216,-0.559396,0.282345,-3.45347
-5.26536,0.120046,-2.54984,-4.93866,-1.10383,-3.53165,-5.06456,-4.52683,7.52187,2.68473,-0.0812094,1.0175,1.13261,2.62022,7.21494,-0.952734,-0.982177,0.152824,-4.25275
-4.57907,-0.954411,-2.02048,-3.14198,-0.878003,-3.06359,-5.58765,-4.30609,7.28485,2.99326,0.227981,1.24248,1.23237,1.96266,7.45109,-0.537114,-1.37248,-0.479297,-4.67377
-3.79978,-1.35252,-1.84153,-2.27065,-0.624722,-2.64766,-6.01976,-3.96673,7.21817,3.34961,-0.0931102,0.747932,1.25623,1.79042,7.62986,-0.474847,-1.4732,-0.650039,-4.86877
-3.76584,-1.46491,-1.6327,-3.52616,-1.08157,-2.86097,-6.25971,-3.8756,7.01382,3.59972,-0.288053,0.490251,1.3153,1.85726,7.81263,-0.121078,-1.28763,-0.0808999,-4.76676
-3.49908,-2.1046,-1.72499,-4.25336,-1.56567,-2.50496,-6.51077,-3.53137,6.88382,3.65871,-0.134494,0.325681,0.969573,1.63295,7.85071,0.227303,-0.622491,0.440801,-4.5411
-3.19615,-1.64463,-1.89182,-3.90046,-1.94638,-1.98304,-6.60166,-3.73981,6.89779,3.58635,-0.234819,-0.493364,0.932939,1.3413,7.355,0.299775,0.102773,0.937064,-4.45665
-2.99348,-1.50933,-1.41932,-4.05311,-1.80245,-1.57633,-6.35292,-3.76969,6.78148,3.53668,-0.437952,-0.441717,0.803211,0.949592,7.21056,0.311593,-0.08215,0.79986,-4.13239
-3.28887,-1.57428,-1.09907,-4.33396,-1.62388,-1.66002,-6.47128,-3.62949,6.51886,3.53672,-0.427305,-0.0487279,0.752458,0.658883,6.80525,0.50709,0.166007,0.655573,-3.97483
-3.21063,-1.5498,-1.08056,-4.17275,-1.1338,-1.9145,-6.99512,-3.35357,6.39447,3.80092,-0.741716,0.272749,0.730339,0.156957,6.81877,0.844564,-0.629032,0.660983,-4.14067
-2.67763,-1.96471,-1.11402,-3.76992,-1.33195,-2.14019,-7.45065,-2.96947,6.26337,3.82744,-0.512044,0.315394,0.666928,0.666334,7.00292,0.729192,-0.963202,0.971947,-4.24346
-2.38302,-2.87139,-1.85865,-2.56332,-0.850046,-1.47353,-7.66235,-2.64068,6.07042,3.92017,-0.452872,0.459836,0.941452,0.964027,6.69192,0.539473,-1.25372,1.06228,-4.09991
-2.39482,-2.27803,-2.39914,-2.52954,-1.2056,-1.06538,-7.29264,-2.19238,5.9612,4.14118,-0.668596,0.10419,1.07554,0.47502,6.25099,0.913599,-1.5331,0.614173,-3.81635
-2.22219,-2.5103,-2.90448,-1.62371,-1.01801,-1.32443,-7.03581,-1.87309,5.8051,4.1799,-0.913881,0.111328,1.26387,0.838105,6.16727,1.38196,-2.16845,0.226178,-3.87924
-2.32766,-2.69008,-3.17136,-1.97472,-1.6197,-0.521862,-6.50333,-1.71555,5.53039,4.38127,-0.952194,0.00884931,1.35724,0.72847,6.1825,1.63082,-2.65033,-0.0856228,-3.51904
-1.81003,-2.86644,-3.02916,-1.47365,-2.22029,-0.163031,-5.75588,-1.81999,5.3545,4.39554,-1.4896,-0.257806,1.2429,0.638892,5.93682,2.32376,-3.0952,-0.273463,-3.54904
-1.05479,-2.61689,-2.79689,-1.13146,-2.41552,-0.639063,-4.95607,-1.5151,5.1846,4.39469,-1.39306,-0.833814,0.984869,0.259765,5.81941,3.51694,-2.9993,-0.0684351,-3.59341
-0.726018,-2.64905,-2.23091,-0.471521,-2.53395,-1.27955,-4.26046,-1.30467,4.82743,4.46347,-1.09413,-1.76686,0.693536,-0.0258569,5.56135,4.16328,-2.65131,-0.160801,-3.48747
-1.12134,-2.19384,-2.55062,-1.23041,-2.39461,-1.28494,-3.94163,-1.10962,4.42856,4.64791,-1.24237,-2.52696,0.73726,-0.346396,5.07016,4.38098,-2.51264,0.288233,-3.47375
-1.16887,-2.28359,-2.50214,-1.73208,-2.00217,-1.64432,-3.22867,-0.763454,3.89341,4.62503,-1.32084,-1.98888,0.51614,-1.15197,5.05213,5.1675,-2.22384,0.805958,-3.61368
-1.73974,-2.67793,-3.09172,-2.67847,-1.45727,-1.69009,-2.74161,-0.586205,3.5791,4.44855,-1.73869,-1.34589,0.531219,-1.07116,5.04584,5.4559,-1.99262,1.05385,-3.63112
-1.33139,-2.75956,-3.71862,-1.9607,-0.757244,-1.96921,-2.4903,-0.343929,3.26961,4.00999,-2.16308,-1.2231,0.563769,-0.314737,4.8797,5.10244,-2.25117,1.06563,-3.45726
-0.731722,-2.9225,-3.54185,-1.13905,-0.0419927,-1.78167,-1.72439,-0.0881689,2.63266,3.53126,-1.9998,-1.28163,0.415295,0.227236,4.69764,4.68128,-2.62904,0.557618,-3.2036
-0.973925,-2.8255,-3.36443,-1.00948,0.523315,-0.824219,-1.12232,0.115035,2.24329,3.4991,-1.683,-0.773639,0.220417,-0.273439,3.6432,4.47204,-3.30244,0.31113,-2.79651
-1.08024,-3.34381,-3.87031,-1.19759,0.617878,-0.33241,-0.542026,0.382257,1.8056,3.28243,-0.850666,-0.833972,0.12764,0.0637431,2.59041,4.02107,-3.92981,0.390792,-1.81386
-1.36902,-3.01114,-4.3337,-1.93365,1.12013,-0.0715275,-0.384386,0.839964,1.41504,3.15495,-1.22328,-1.0609,0.0823144,0.320897,1.89949,4.2522,-4.59453,0.215925,-1.29343
-1.51269,-2.61882,-4.22364,-3.02337,0.699611,-0.304291,0.0297209,1.17359,1.21466,2.97696,-2.0334,-1.06809,0.260106,0.778669,1.75577,4.63471,-4.08012,-0.150428,-1.10732
-1.22966,-2.13659,-3.79202,-2.73202,0.910878,-0.428678,0.468557,1.42353,0.982392,2.87465,-2.47457,-1.49971,0.347484,0.680658,1.44752,5.38892,-4.14962,-0.619071,-0.936896
-0.440026,-3.19162,-3.08803,-2.40827,1.12032,-0.531547,1.11962,1.68009,0.700315,2.82331,-2.08177,-2.30198,0.236,0.335667,1.35905,6.39819,-4.24241,-0.509847,-0.824612
-1.40806,-3.01092,-3.63028,-3.33346,1.38618,-0.445667,1.51128,1.66728,-0.0439356,2.96079,-1.67489,-2.11579,0.12762,-0.221902,0.932253,6.36237,-3.91316,0.00904433,-0.19352
0.635434,-4.01063,-2.35981,-0.746613,1.24514,-0.815237,1.48343,1.81863,-0.318024,2.8627,-1.80201,-2.44739,-0.241876,-0.105328,0.50729,5.90815,-4.25136,-0.257889,0.320335
2.08172,-4.51249,-1.51308,0.107246,0.774615,-0.61895,1.21752,1.93968,-0.553451,2.41811,-2.27973,-2.48161,-0.212519,-0.119584,-0.579805,5.52837,-3.80483,-0.230478,1.00449
3.20606,-4.81302,-1.09583,1.85593,0.593726,-0.131437,0.356332,1.74971,-0.660617,1.93981,-2.47475,-1.5898,0.0148403,-0.261704,-1.78978,4.871,-3.77648,-0.289006,1.55861
3.48657,-4.8021,-0.458173,1.88747,0.349754,0.643438,0.312985,1.64834,-1.04633,1.09004,-1.98702,-0.800591,0.0523149,-0.061398,-2.45408,4.31509,-3.07924,-0.262582,1.83373
3.52214,-4.87998,-0.229926,1.67311,0.405102,1.59183,0.203354,1.67975,-1.61636,0.632385,-1.10724,-0.61954,0.0357331,0.0774865,-3.15019,4.03184,-2.42097,0.0683795,2.23799
3.22524,-4.10425,-0.17426,1.63724,0.505987,2.81723,0.179457,2.02459,-1.9803,0.328324,-0.81655,0.123085,-0.0162567,-0.858338,-3.7732,3.22367,-2.31245,0.376892,2.35125
3.72447,-3.54017,0.247464,2.943,-0.0662076,3.62683,0.353831,2.37434,-2.38406,0.0926748,-0.736367,-0.0855206,0.234289,-1.3579,-4.3936,2.41757,-2.55449,0.419787,2.82363
4.01314,-2.82497,0.815086,3.41171,-0.348452,3.68873,0.601992,2.70785,-2.66635,-0.254823,-0.549972,-0.383956,0.00465587,-1.06297,-4.76492,1.68765,-2.42315,0.511614,3.15594
4.13712,-2.11079,1.08246,3.75609,-0.947472,3.49147,1.16117,3.16473,-3.05055,-0.745457,-0.675865,-0.654522,-0.0300798,-1.63315,-5.23555,1.42504,-2.04393,0.424032,3.10242
5.03967,-2.41959,1.91605,4.16774,-1.41108,2.67851,1.49309,2.9819,-3.54946,-1.25255,-0.24434,-0.209965,-0.0774323,-1.60414,-6.0929,0.966261,-1.53231,0.322519,3.86413
5.9114,-2.77824,2.78384,5.29231,-1.98412,2.36553,1.63947,3.04953,-3.98413,-1.69659,0.133849,-0.296908,-0.233985,-1.42746,-6.23817,0.660755,-0.74933,0.262138,4.19856
6.23458,-2.51286,3.37872,5.83378,-2.28489,2.64465,1.11418,2.94899,-4.28504,-1.84181,0.588178,-0.312313,-0.36481,-0.957554,-6.8603,0.168341,0.263432,0.362305,4.36248
6.90678,-2.41586,3.36789,7.29468,-2.18809,2.09137,0.485105,2.78004,-4.58734,-1.934,0.535405,-0.136485,-0.16047,-0.477828,-7.3207,-0.198496,1.09962,0.551968,4.44242
5.94473,-1.83891,2.85856,6.6026,-1.6897,2.29824,0.428205,2.51573,-5.02402,-2.35511,0.739945,0.060102,0.0670773,-0.17226,-7.70459,-0.727223,1.71192,0.443013,4.8021
5.15269,-0.806789,2.42899,5.32614,-1.52133,2.26321,0.613508,2.3243,-5.45753,-2.77658,0.593885,0.338803,0.260304,0.0693877,-8.45503,-1.00573,1.44943,1.14849,5.67925
5.19715,-0.604869,2.13449,5.52032,-1.29538,2.51527,1.18479,2.36263,-5.49253,-3.00393,0.460366,0.445192,0.400028,-0.33138,-8.83768,-1.50536,0.840563,1.60039,6.08882
5.45949,-0.812105,2.02106,5.89079,-0.964485,2.38619,1.71347,2.53991,-5.57782,-3.44086,0.477821,0.914365,0.294179,-0.455651,-8.72989,-2.28394,0.760906,1.96615,6.21575
4.93034,-1.33573,2.0055,4.77244,-0.241938,2.67562,2.56295,3.12673,-5.39237,-3.67644,0.728658,1.41561,-0.201148,-1.27343,-8.42528,-3.13905,1.20711,1.7448,6.37065
5.96945,-1.70533,2.06987,7.44102,0.3373,2.21846,3.00469,3.65844,-5.29551,-3.85698,0.5287,1.10885,-0.371346,-2.06243,-8.24003,-3.58273,0.224416,1.37785,6.22986
4.84176,-1.36439,2.39467,5.90959,0.85575,1.29459,3.03038,3.50988,-5.55004,-3.87619,0.498577,1.46857,-0.234737,-1.36689,-8.32808,-4.00285,0.204328,1.27436,6.26461
3.64707,-0.608832,2.92863,4.17029,1.18196,0.368262,3.3581,3.57539,-5.84912,-4.01913,0.597084,1.11476,0.0124277,-0.942784,-8.3409,-4.27642,0.38257,1.20035,6.47636
3.29604,-0.267845,2.68548,3.5609,1.94353,-0.120814,3.66248,3.58459,-5.92797,-4.22719,0.420646,1.36653,-0.194335,-0.964024,-8.13353,-4.26231,1.08255,1.13776,6.45577
3.12452,0.039916,2.25387,3.62397,1.73796,-0.15444,4.27017,3.61103,-5.51638,-4.46514,0.86855,1.49751,-0.391023,-1.26546,-8.33265,-4.20671,1.56875,0.956105,6.56279
3.76328,-0.705177,2.19652,5.16049,1.26243,0.0357154,4.97069,3.64873,-5.19873,-4.34351,1.31717,0.844716,-0.376903,-1.49127,-7.89105,-4.34754,1.22929,0.944566,6.72244
3.31651,-0.812806,1.81404,4.6525,1.33253,-0.237234,5.69115,3.77477,-4.76515,-4.48691,1.05507,1.21107,-0.416286,-1.13289,-7.64177,-4.70539,0.6047,0.976401,6.73417
2.0938,-0.209753,0.00488978,3.41293,1.92224,0.114683,6.47324,3.64854,-4.32789,-4.35283,0.82238,1.64342,-0.429921,-0.898721,-7.58882,-5.01369,0.130609,0.656978,6.50718
2.13132,-0.366002,0.598908,2.61216,2.18823,0.334285,6.68528,3.54441,-3.80905,-4.31425,-0.159729,1.76488,-0.443833,-0.553819,-6.97395,-5.57261,-0.709942,0.326405,6.37792
2.64168,-1.41789,0.122257,3.04098,2.46884,0.509834,6.72859,3.20282,-3.30345,-4.2495,-0.391526,1.52583,-0.484067,-0.164206,-6.04305,-5.64977,-0.93518,0.27819,6.1661
2.35446,-1.81182,-0.374305,2.88776,2.72344,0.625785,6.65919,2.77949,-2.91132,-3.79871,-0.11965,1.65088,-0.644624,-0.402016,-6.19251,-5.5535,-1.01303,0.323595,6.03357
1.72202,-2.02536,-0.549226,3.13443,2.33654,0.845231,5.89702,2.54135,-2.46974,-3.56991,0.606323,1.76456,-0.386751,-1.27555,-6.40924,-5.24019,-1.1291,0.63163,5.71789
1.29287,-1.30354,-0.175738,2.12521,1.77271,0.586067,5.2148,1.83598,-2.008,-3.34634,0.772192,1.77713,-0.356979,-0.761822,-5.80469,-5.60471,-1.10679,0.484323,5.75325
1.96121,-0.693167,0.961025,2.95212,0.815969,0.637033,4.5087,1.51706,-1.52526,-3.08966,0.335625,1.21304,-0.352233,-0.683377,-5.29687,-5.59198,-1.41799,0.537859,5.34415
3.1767,-1.21379,1.11973,4.61561,0.332866,0.668862,3.86721,1.10719,-0.939925,-2.66527,0.070788,0.376488,-0.49434,-1.00938,-5.53214,-5.31138,-0.348029,0.956344,5.09175
2.86314,-0.406816,1.52068,2.93658,-0.0963976,1.29482,3.31124,1.20546,-0.636347,-2.1511,0.0334221,0.561291,-0.524982,-1.60954,-5.30399,-5.44943,0.694239,1.14332,4.83958
2.64878,-0.461283,1.2194,3.49491,-0.417449,1.36953,2.77391,0.537196,-0.589663,-2.07673,0.482709,1.21228,-0.519485,-1.59076,-5.20776,-5.30386,0.90208,1.02814,4.65727
1.81474,-0.388016,-0.0761052,3.09917,-0.803,1.89306,2.29948,0.0390062,-0.393082,-1.87931,1.26949,1.729,-0.324478,-1.29674,-4.87464,-5.05318,0.710708,0.729376,4.22678
1.21737,-0.397826,-0.628784,2.37646,-1.2683,2.68488,1.71202,-0.439969,-0.167687,-1.79258,1.51846,1.86785,0.10558,-1.03658,-4.4025,-4.53541,0.550281,0.487103,3.56933
1.78164,-0.721899,-0.646354,4.15373,-1.64373,2.53054,1.00177,-1.01351,-0.0355245,-1.62123,1.42686,1.51756,0.340009,-0.389009,-3.80744,-4.81853,0.551673,0.0561836,3.31009
0.83961,-0.137114,-0.585926,3.65811,-1.75345,2.61474,0.158186,-1.27926,0.0612036,-1.56338,1.69539,1.88814,0.580183,-0.0293597,-3.11616,-4.59726,0.553157,-0.432307,2.6451
0.108972,0.412607,-0.943651,3.22965,-1.39966,2.79357,-0.246072,-1.26462,0.111586,-1.43053,1.82883,1.30651,0.877053,0.573789,-2.552,-4.22053,-0.297739,-0.721092,1.71441
-0.182723,0.47471,-1.41755,2.89403,-1.61344,2.38834,-1.18676,-0.934757,0.328164,-1.24869,2.24523,1.46263,1.10897,1.40297,-1.97172,-3.51828,-0.386814,-1.0033,0.838937
-0.629606,1.11529,-0.92879,1.68743,-1.77908,1.96702,-2.07798,-0.841597,0.328401,-0.820592,2.55365,0.914313,1.07213,1.83631,-1.011,-2.56828,-0.438403,-1.00163,-0.140202
-0.282434,0.243962,0.161133,1.24226,-1.46322,0.831133,-2.40472,-0.634716,0.386857,-0.758816,2.31372,0.392417,0.973073,1.84407,-1.04727,-1.167,0.133949,-0.733138,-0.854972
